"Санкт-Петербург, Пушкинский район, посёлок Шушары, территория Славянка, Галицкая улица, 6к4, Пушкин, Санкт-Петербург",35.0,5/5,15270,3350000,1,6,2011
"ул Рузовская, 29, Семёновский, Санкт-Петербург",68.7,5/5,15276,7500000,3,5,1882
"Санкт-Петербург, улица Нахимова, 15В, Морской, Санкт-Петербург",113.0,10/16,15280,30000000,3,17,2006
"Санкт-Петербург, Басков переулок, 2, Литейный округ, Санкт-Петербург",138.0,9/9,15283,57630000,3,10,2018
"Санкт-Петербург, улица Передовиков, 11к1, Пороховые, Санкт-Петербург",49.0,2/9,15284,5300000,2,12,1985
"Санкт-Петербург, улица Маршала Тухачевского, 31, Полюстрово, Санкт-Петербург",42.2,10/16,15286,4300000,1,16,1983
"посёлок Мурино, Всеволожский район, Ленинградская область, Оборонная улица, 37к1, Санкт-Петербург",25.0,12/12,15287,2600000,0,13,2017
"Санкт-Петербург, Казанская улица, 42, Сенной округ, Санкт-Петербург",98.3,2/5,15292,11304000,3,5,1905
"Санкт-Петербург, Авангардная улица, 31, Урицк, Санкт-Петербург",17.0,2/15,15302,1580000,0,9,1976
"Санкт-Петербург, Русановская улица, 19к3, подъезд 1, Народный, Санкт-Петербург",58.0,4/17,15303,6500000,2,24,2015
"ул Стрельбищенская, 29, Волковское, Санкт-Петербург",72.0,1/4,15307,6800000,3,4,1959
"Санкт-Петербург, проспект Ветеранов, 130, Урицк, Санкт-Петербург",46.5,7/16,15310,5500000,1,16,2004
"Санкт-Петербург, проспект Юрия Гагарина, 14к4, Гагаринское, Санкт-Петербург",44.7,2/5,15317,4590000,2,5,1963
"Санкт-Петербург, улица Чехова, 11-13, Литейный округ, Санкт-Петербург",182.0,4/5,15324,16500000,5,5,1877
"Санкт-Петербург, Комендантский проспект, 58к1, Коломяги, Санкт-Петербург",35.0,20/23,15326,5369369,1,25,2018
"Санкт-Петербург, Петродворцовый район, посёлок Стрельна, Львовская улица, 19, Петергоф, Санкт-Петербург",40.0,6/9,15327,3749999,1,9,2002
"Санкт-Петербург, проспект Ветеранов, 13, Дачное, Санкт-Петербург",36.5,2/12,15330,4200000,1,12,1969
"Санкт-Петербург, Левашовский проспект, 2, Чкаловское, Санкт-Петербург",86.0,4/5,15332,12000000,2,6,1956
"Санкт-Петербург, Краснопутиловская улица, 27, Автово, Санкт-Петербург",70.0,5/5,15334,8000000,3,5,1958
"Санкт-Петербург, улица Белышева, 4, Невский округ, Санкт-Петербург",65.8,9/9,15349,5750000,3,9,1978
"Санкт-Петербург, Приморский проспект, 137к1, № 65, Санкт-Петербург",45.0,2/25,15350,7500000,1,25,2007
"Санкт-Петербург, проспект Металлистов, 108, Финляндский округ, Санкт-Петербург",46.0,1/5,15351,3800000,2,5,1963
"Санкт-Петербург, Мебельная улица, 21к1, № 65, Санкт-Петербург",72.0,13/15,15358,8350000,3,15,2011
"Шушары п, Школьная ул, 7, Пушкин, Санкт-Петербург",41.4,3/3,15361,3500000,3,3,1960
"Санкт-Петербург, проспект Маршака, 14к2, Полюстрово, Санкт-Петербург",76.0,11/18,15363,6200000,3,18,2014
"Санкт-Петербург, Софийская улица, 42к2, № 72, Санкт-Петербург",75.0,1/9,15364,5390000,4,9,1967
"Санкт-Петербург, проспект КИМа, 28, Остров Декабристов, Санкт-Петербург",44.6,4/9,15368,5320000,2,9,1960
"Санкт-Петербург, Московский район, Авиационная улица, 22, Звёздное, Санкт-Петербург",32.0,3/5,15371,4399000,1,5,1966
"Санкт-Петербург, Бронницкая улица, 4, Семёновский, Санкт-Петербург",71.0,3/5,15373,7650000,3,5,1974
"Ждановская, 45, Петровский округ, Санкт-Петербург",202.0,4/10,15375,56500000,4,15,2017
"Санкт-Петербург, Звёздная улица, 20, Гагаринское, Санкт-Петербург",60.0,2/16,15377,8000000,2,16,2007
"Санкт-Петербург, Пушкинский район, посёлок Шушары, Новгородский проспект, 10, Пушкин, Санкт-Петербург",33.2,2/25,15378,3630000,1,24,2015
"Санкт-Петербург, Искровский проспект, 17к1, Невский округ, Санкт-Петербург",63.0,7/9,15381,5700000,3,9,1976
"Пушкин, Санкт-Петербург, улица Красной Звезды, 27/10, Пушкин, Санкт-Петербург",41.1,3/4,15383,4300000,2,4,1917
"Санкт-Петербург, улица Димитрова, 3к1, Георгиевский, Санкт-Петербург",66.6,3/24,15386,8000000,2,16,1995
"посёлок Шушары, Пушкинский район, Санкт-Петербург, Вишерская улица, 3к2, Пушкин, Санкт-Петербург",59.4,24/25,15388,4690000,2,25,2018
"Санкт-Петербург, улица Композиторов, 11к1, Шувалово-Озерки, Санкт-Петербург",51.0,4/14,15389,5500000,2,14,1981
"посёлок Шушары, Пушкинский район, Санкт-Петербург, Первомайская улица, 26, Пушкин, Санкт-Петербург",80.0,24/24,15390,6080000,3,23,2009
"посёлок Парголово, Санкт-Петербург, улица Валерия Гаврилина, 3к1, Парголово, Санкт-Петербург",76.5,11/27,15396,7500000,3,27,2012
"Санкт-Петербург, Бестужевская улица, 15, Финляндский округ, Санкт-Петербург",68.0,4/5,15397,5580000,3,5,1964
"Юнтоловский пр-кт, 43к1, Лахта-Ольгино, Санкт-Петербург",24.0,11/16,15399,3150000,0,16,2017
"Санкт-Петербург, улица Орджоникидзе, 63к2, Гагаринское, Санкт-Петербург",60.0,1/9,15402,5080000,3,,
"посёлок Мурино, Всеволожский район, Ленинградская область, проспект Авиаторов Балтики, 3, Санкт-Петербург",39.3,14/25,15403,3600000,1,21,2015
"Санкт-Петербург, Гжатская улица, 9, Гражданка, Санкт-Петербург",39.0,7/8,15404,4900000,1,8,2006
"Санкт-Петербург, улица Фрунзе, 16, Московская застава, Санкт-Петербург",103.0,1/7,15405,14800000,3,7,1957
"Санкт-Петербург, Морская набережная, 39к3, Остров Декабристов, Санкт-Петербург",43.0,9/16,15407,6000000,1,16,2007
"Санкт-Петербург, Московский проспект, 37/1, Измайловское округ, Санкт-Петербург",50.0,3/6,15408,8500000,2,6,1907
"Санкт-Петербург, проспект Ударников, 27к2, Пороховые, Санкт-Петербург",74.0,11/16,15409,6300000,3,,
"Пестеля ул, 19, Литейный округ, Санкт-Петербург",93.0,2/5,15413,11680000,3,5,1839
"Санкт-Петербург, Галерная улица, 59, Адмиралтейский округ, Санкт-Петербург",66.3,1/3,15418,6300000,3,4,1858
"посёлок Белоостров, Курортный район, Санкт-Петербург, Новое шоссе, 2, Сестрорецк, Санкт-Петербург",84.0,3/3,15421,5100000,3,3,1952
"Санкт-Петербург, Большой проспект Васильевского острова, 87, Гавань, Санкт-Петербург",75.0,5/6,15422,11200000,3,,
"Санкт-Петербург, Пулковская улица, 6к2, Звёздное, Санкт-Петербург",25.0,4/20,15426,3750000,0,24,2006
"Санкт-Петербург, Заневский проспект, 63, Малая Охта, Санкт-Петербург",46.1,5/5,15428,4450000,2,5,1962
"Санкт-Петербург, проспект Металлистов, 8, Большая Охта, Санкт-Петербург",54.9,3/5,15434,5200000,3,5,1963
"Санкт-Петербург, Богатырский проспект, 47к2, № 65, Санкт-Петербург",41.8,10/10,15438,5200000,1,10,2008
"ул Подрезова, 7, Аптекарский остров, Санкт-Петербург",54.0,1/5,15439,6300000,2,5,1912
"Санкт-Петербург, Арцеуловская аллея, 23к1, Коломяги, Санкт-Петербург",30.0,21/25,15440,3190000,0,21,2017
"Санкт-Петербург, Комендантский проспект, 50к1, Юнтолово, Санкт-Петербург",99.1,6/10,15441,8900000,3,10,2001
"Санкт-Петербург, улица Восстания, 7, Смольнинское, Санкт-Петербург",73.8,4/4,15442,10490000,2,4,1859
"ул. Среднерогатская, д. 20, Звёздное, Санкт-Петербург",22.9,7/18,15446,2750000,0,18,2019
"Санкт-Петербург, бульвар Александра Грина, 2к1, Гавань, Санкт-Петербург",46.0,13/17,15448,5190000,1,18,2018
"Санкт-Петербург, Южное шоссе, 47к3, № 75, Санкт-Петербург",38.5,19/25,15449,5300000,1,24,2017
"Савушкина ул, 37А, Чёрная речка, Санкт-Петербург",110.0,2/4,15451,12650000,3,4,1957
"Санкт-Петербург, улица Тельмана, 30к1, № 54, Санкт-Петербург",65.0,1/17,15454,5650000,2,17,2006
"Санкт-Петербург, проспект Космонавтов, 75, Звёздное, Санкт-Петербург",70.3,1/16,15463,7800000,3,16,1990
"Санкт-Петербург, Приморский проспект, 46, № 65, Санкт-Петербург",47.7,3/7,15465,10120000,1,8,2017
"ул Глухарская, 19, Юнтолово, Санкт-Петербург",220.0,4/4,15467,34599900,5,5,2003
"Санкт-Петербург, проспект Ударников, 26, Пороховые, Санкт-Петербург",62.5,4/12,15470,5400000,3,12,1980
"ул Блохина, 12, Введенский, Санкт-Петербург",87.0,2/5,15474,9400000,4,5,1905
"Санкт-Петербург, переулок Пирогова, 6, Адмиралтейский округ, Санкт-Петербург",69.2,4/4,15480,8700000,2,4,1830
"Санкт-Петербург, улица Зины Портновой, 21к3, Дачное, Санкт-Петербург",30.1,4/9,15482,3950000,1,9,1973
"Санкт-Петербург, Лыжный переулок, 4к3, № 65, Санкт-Петербург",22.0,18/22,15485,3450000,0,23,2012
"26-я линия В.О., д. 7, № 7, Санкт-Петербург",24.1,9/10,15487,4980000,0,,
"Санкт-Петербург, Школьная улица, 114к2, № 65, Санкт-Петербург",39.3,15/17,15488,4800000,1,17,1990
"Санкт-Петербург, Хасанская улица, 4к1, подъезд 2, Пороховые, Санкт-Петербург",70.1,2/12,15489,7399000,3,,
"Санкт-Петербург, Тихорецкий проспект, 25к1, Академическое, Санкт-Петербург",45.2,4/9,15492,4290000,2,9,1981
"Санкт-Петербург, Комендантский проспект, 67, Коломяги, Санкт-Петербург",26.0,9/25,15496,2950000,0,25,2017
"Приморский пр. 19, Чёрная речка, Санкт-Петербург",88.0,2/4,15500,10950000,3,4,1953
"Санкт-Петербург, Петергофское шоссе, 78к7, Сосновая поляна, Санкт-Петербург",38.0,1/7,15501,4150000,1,6,2013
"26-я линия В.О., д. 7, № 7, Санкт-Петербург",65.5,9/10,15508,11000000,2,,
"Санкт-Петербург, Пушкин, Ахматовская улица, 2, Пушкин, Санкт-Петербург",99.0,2/7,15510,8990000,2,8,
"26-я линия В.О., д. 7, № 7, Санкт-Петербург",85.5,5/10,15512,13250000,3,,
"Пионерская ул, 50, Петровский округ, Санкт-Петербург",236.0,10/11,15514,39900000,4,14,2012
"26-я линия В.О., д. 7, № 7, Санкт-Петербург",43.9,2/10,15517,7150000,1,,
"Наличная ул, 33, Гавань, Санкт-Петербург",32.0,3/5,15519,4100000,1,5,1962
"Санкт-Петербург, улица Шелгунова, 22, Обуховский округ, Санкт-Петербург",62.0,5/5,15520,5000000,3,5,1961
"Кораблестроителей ул, 23к1, Морской, Санкт-Петербург",97.3,1/9,15521,9100000,5,,
"Ленинградская область, Всеволожский район, посёлок Мурино, Петровский бульвар, 14к3, Санкт-Петербург",24.0,1/15,15529,2200000,0,18,2018
"Вязовая, 8, Чкаловское, Санкт-Петербург",71.2,2/8,15531,19900000,1,10,2017
"Ленинградская область, Всеволожский район, посёлок Мурино, проспект Авиаторов Балтики, 3к1, Санкт-Петербург",35.0,2/25,15537,3590000,1,26,2018
"Санкт-Петербург, Загородный проспект, 6, Владимирский округ, Санкт-Петербург",106.6,3/5,15540,14700000,3,5,1825
"Тверская ул, 13А, Смольнинское, Санкт-Петербург",38.4,3/6,15541,7450000,1,6,1911
"Санкт-Петербург, Невский проспект, 74-76, Литейный округ, Санкт-Петербург",107.2,3/5,15544,12000000,5,,1862
"Санкт-Петербург, улица Васи Алексеева, 30, Автово, Санкт-Петербург",103.0,4/5,15550,13999999,3,,
"Санкт-Петербург, Кушелевская дорога, 7к3, Пискарёвка, Санкт-Петербург",54.0,13/13,15551,6150000,2,24,2016
"Санкт-Петербург, Пушкинский район, посёлок Шушары, Новгородский проспект, 10, Пушкин, Санкт-Петербург",35.7,11/23,15554,3000000,1,24,2015
"Калининский район, Санкт-Петербург, улица Комсомола 15, Финляндский округ, Санкт-Петербург",85.0,2/4,15556,6700000,3,4,1875
"Адмиралтейская наб, дом 10, Адмиралтейский округ, Санкт-Петербург",102.0,1/4,15561,23500000,4,,
"Россия, Санкт-Петербург, наб. Свердловская, д.58, Большая Охта, Санкт-Петербург",141.4,8/16,15565,15817029,3,16,2014
"ул. Заводская, д. 15, лит. К, Рыбацкое, Санкт-Петербург",25.0,9/24,15567,2300000,1,25,2018
"Санкт-Петербург, улица Коллонтай, 47к6, Оккервиль, Санкт-Петербург",62.7,1/16,15568,5250000,3,16,1979
"Санкт-Петербург, улица Типанова, 34к2, Гагаринское, Санкт-Петербург",41.0,9/14,15573,5550000,1,14,2003
"26-я линия В.О., д. 7, № 7, Санкт-Петербург",26.0,9/10,15574,4750000,0,,
"Санкт-Петербург, проспект Энергетиков, 9к1, Большая Охта, Санкт-Петербург",34.0,5/22,15577,5260000,1,24,2016
"Санкт-Петербург, Среднерогатская улица, 20, Звёздное, Санкт-Петербург",26.0,12/17,15586,2998000,0,18,2019
"Санкт-Петербург, Пушкинский район, посёлок Шушары, территория Детскосельский, Колпинское шоссе, 73, Пушкин, Санкт-Петербург",42.7,1/5,15592,3180000,1,5,2004
"Санкт-Петербург, Колпинский район, посёлок Понтонный, улица Александра Товпеко, 16, Колпино, Санкт-Петербург",61.0,2/3,15596,4000000,2,3,1954
"Санкт-Петербург, улица Восстания, 37-39, Смольнинское, Санкт-Петербург",79.0,4/4,15599,9100000,2,5,1874
"Шкиперский проток ул, 20, Гавань, Санкт-Петербург",155.8,3/23,15600,14600000,5,25,2010
"Санкт-Петербург, Дачный проспект, 25к3, Дачное, Санкт-Петербург",41.0,3/4,15603,3999000,2,4,1961
"Санкт-Петербург, проспект Маршака, 4, Полюстрово, Санкт-Петербург",73.7,8/18,15607,5980000,3,18,2015
"Санкт-Петербург, набережная реки Фонтанки, 26В, Литейный округ, Санкт-Петербург",80.0,2/4,15609,19000000,3,4,1823
"Санкт-Петербург, проспект Большевиков, 75к1, Народный, Санкт-Петербург",45.4,4/5,15610,2509200,2,5,1964
"Санкт-Петербург, проспект Маршала Блюхера, 7к1, Финляндский округ, Санкт-Петербург",23.0,8/16,15616,3100000,0,17,2018
"Санкт-Петербург, Октябрьская набережная, 106, Народный, Санкт-Петербург",45.0,2/2,15617,4600000,2,2,1923
"Санкт-Петербург, Петровский проспект, 24к3, Петровский округ, Санкт-Петербург",36.0,6/9,15620,9100000,0,9,2018
"Красноармейская 11-я ул., д.15, Измайловское округ, Санкт-Петербург",70.2,1/5,15621,6850000,2,5,1899
"Санкт-Петербург, улица Тамбасова, 23к5, Константиновское, Санкт-Петербург",54.0,1/3,15622,4400000,3,,
"Санкт-Петербург, улица Чапаева, 18, Посадский, Санкт-Петербург",50.4,7/9,15624,11500000,1,11,2015
"Чехова ул, 4, Литейный округ, Санкт-Петербург",190.0,3/6,15625,18500000,5,6,1896
"посёлок Понтонный, Колпинский район, Санкт-Петербург, улица Александра Товпеко, 18, Колпино, Санкт-Петербург",53.3,5/5,15626,3950000,2,5,1958
"Санкт-Петербург, Ленинский проспект, 88, Юго-Запад, Санкт-Петербург",98.1,4/16,15627,11800000,3,16,2006
"Санкт-Петербург, Московский проспект, 70, Московская застава, Санкт-Петербург",48.0,5/5,15629,6350000,2,3,1917
"Санкт-Петербург, Мичуринская улица, 6, Посадский, Санкт-Петербург",90.0,6/7,15631,18500000,2,9,2003
"учительская 6, Прометей, Санкт-Петербург",32.0,8/9,15632,3790000,1,,
"Санкт-Петербург, Боровая улица, 62, Волковское, Санкт-Петербург",63.8,2/5,15635,6100000,2,4,1887
"Санкт-Петербург, Парашютная улица, 61к4, Коломяги, Санкт-Петербург",37.3,6/17,15636,4300000,1,17,2017
"посёлок Парголово, Санкт-Петербург, улица Николая Рубцова, 11к1, подъезд 3, Парголово, Санкт-Петербург",35.0,9/24,15638,3600000,1,28,2014
"Спб, Энгельса пр-кт 97, литера А, Светлановское, Санкт-Петербург",103.0,17/26,15641,14500000,3,25,2004
"Ушинского ул., д.14, Прометей, Санкт-Петербург",54.1,24/26,15643,5980000,1,27,2017
"Россия, Санкт-Петербург, ул. Жукова, д.1, Финляндский округ, Санкт-Петербург",99.3,10/14,15644,13902000,3,15,
"Санкт-Петербург, Окраинная улица, 9И, Ржевка, Санкт-Петербург",64.4,4/7,15645,4500000,2,7,2012
"Лахтинская улица, 3, Петровский округ, Санкт-Петербург",64.0,2/5,15653,7950000,2,5,1906
"Санкт-Петербург, Кузнецовская улица, 44, Московская застава, Санкт-Петербург",50.6,3/7,15655,8200000,2,12,1956
"Красное Село, Санкт-Петербург, улица Освобождения, 31к4, Красное Село, Санкт-Петербург",38.6,8/9,15661,3300000,1,9,2012
"Большая Монетная ул, 10, Кронверкское, Санкт-Петербург",51.3,2/6,15662,9900000,2,,
"Санкт-Петербург, бульвар Новаторов, 35, Княжево, Санкт-Петербург",22.5,5/9,15663,3200000,1,9,1964
"Санкт-Петербург, улица Пионерстроя, 10к3, Сосновая поляна, Санкт-Петербург",43.0,5/5,15664,3600000,2,5,1971
"Ленинградская область, Ломоносовский район, Виллозское городское поселение, деревня Малое Карлино, 24, Пушкин, Санкт-Петербург",60.0,6/6,15665,4500000,2,6,2011
"Санкт-Петербург, Малая Карпатская улица, 21, № 75, Санкт-Петербург",47.3,1/12,15667,4690000,2,12,1983
"Санкт-Петербург, Исполкомская улица, 10, Смольнинское, Санкт-Петербург",89.0,7/7,15673,16600000,2,6,1905
"посёлок Парголово, Санкт-Петербург, улица Фёдора Абрамова, 19к1, Парголово, Санкт-Петербург",80.0,4/27,15676,9650000,3,28,2015
"Россия, Санкт-Петербург, набережная канала Грибоедова, д.12, Дворцовый округ, Санкт-Петербург",90.0,3/4,15682,11600000,4,,
"Санкт-Петербург, улица Карпинского, 36к7, Гражданка, Санкт-Петербург",30.0,2/7,15684,3300000,1,,
"Санкт-Петербург, улица Оптиков, 34к1, № 65, Санкт-Петербург",35.0,15/24,15685,6350000,1,22,2015
"Санкт-Петербург, Планерная улица, 63к1, Юнтолово, Санкт-Петербург",64.6,4/18,15687,7650000,2,21,2010
"Санкт-Петербург, Железноводская улица, 30, Остров Декабристов, Санкт-Петербург",25.0,1/3,15693,3700000,1,6,1907
"посёлок Мурино, Всеволожский район, Ленинградская область, проспект Авиаторов Балтики, 5, Санкт-Петербург",27.0,7/25,15694,3340000,0,25,2015
"Санкт-Петербург, Комендантский проспект, 57к2, Коломяги, Санкт-Петербург",55.9,16/19,15696,4800000,2,21,2018
"Санкт-Петербург, Елагинский проспект, 42, № 65, Санкт-Петербург",88.3,7/10,15697,8000000,4,10,1995
"Реки Фонтанки наб, 38, Литейный округ, Санкт-Петербург",118.0,4/4,15700,49900000,3,4,1847
"Санкт-Петербург, улица Ольминского, 28, Невская застава, Санкт-Петербург",30.6,5/5,15703,3600000,1,5,1959
"Санкт-Петербург, улица Ворошилова, 29к1, Правобережный, Санкт-Петербург",69.0,10/19,15706,7800000,2,22,2013
"Санкт-Петербург, Выборгское шоссе, 27к3, Шувалово-Озерки, Санкт-Петербург",44.8,10/10,15707,5150000,1,25,2007
"Санкт-Петербург, проспект Художников, 17, № 15, Санкт-Петербург",42.0,7/10,15709,6000000,1,12,2002
"Павловск, Пушкинский район, Санкт-Петербург, Горная улица, 12, Павловск, Санкт-Петербург",67.0,1/5,15711,4500000,3,5,1996
"Санкт-Петербург, Московский проспект, 193, Пулковский меридиан, Санкт-Петербург",82.0,6/7,15712,11500000,3,10,1957
"Пушкин, Санкт-Петербург, Железнодорожная улица, 66, Пушкин, Санкт-Петербург",44.0,1/5,15714,4500000,2,5,1968
"Санкт-Петербург, Фермское шоссе, 22к3, Комендантский аэродром, Санкт-Петербург",65.0,3/16,15715,12000000,2,17,2014
"Санкт-Петербург, улица Ленсовета, 62к1, Звёздное, Санкт-Петербург",41.2,1/5,15716,4450000,2,5,1971
"территория Усть-Славянка, Санкт-Петербург, Заводская улица, 15Т, Рыбацкое, Санкт-Петербург",23.0,8/24,15720,2100000,0,25,2018
"Санкт-Петербург, Караваевская улица, 40к1, Рыбацкое, Санкт-Петербург",39.0,7/32,15724,3320000,1,12,1986
"Павловск,1-я Советская ул. 18, Павловск, Санкт-Петербург",106.0,3/4,15732,11000000,4,5,2004
"Санкт-Петербург, Лыжный переулок, 3, подъезд 3, № 65, Санкт-Петербург",65.0,13/15,15733,10700000,2,19,2012
"Санкт-Петербург, посёлок Парголово, улица Валерия Гаврилина, 13к1, Парголово, Санкт-Петербург",35.0,15/23,15735,4300000,1,28,2017
"Санкт-Петербург, Приморский проспект, 52к1, № 65, Санкт-Петербург",45.0,7/14,15736,7650000,1,14,2015
"ул Оранжерейная, 51А, Пушкин, Санкт-Петербург",81.0,2/5,15737,10350000,2,5,2018
"Санкт-Петербург, Светлановский проспект, 47, Светлановское, Санкт-Петербург",50.8,1/9,15743,6900000,2,,
"Парголово п, Заречная ул, 25, Парголово, Санкт-Петербург",63.0,9/25,15744,6499999,2,26,2012
"Пушкин, Санкт-Петербург, Гусарская улица, 9к5, Пушкин, Санкт-Петербург",65.0,3/4,15745,7700000,2,4,2015
"Санкт-Петербург, улица Профессора Попова, 2Б, Аптекарский остров, Санкт-Петербург",57.1,1/3,15747,7750000,2,4,1912
"Санкт-Петербург, проспект Королёва, 57к1, Юнтолово, Санкт-Петербург",23.0,6/24,15749,3090000,0,25,2016
"Санкт-Петербург, проспект Ветеранов, 36к2, Дачное, Санкт-Петербург",42.0,5/22,15750,3720000,1,28,2011
"Санкт-Петербург, Московский проспект, 195, Пулковский меридиан, Санкт-Петербург",80.0,5/7,15757,10999000,3,7,1957
"Санкт-Петербург, набережная реки Смоленки, 3к1, Остров Декабристов, Санкт-Петербург",166.6,10/11,15761,28177652,4,13,2015
"Санкт-Петербург, улица Белы Куна, 21к1, № 72, Санкт-Петербург",44.5,5/5,15768,4370000,2,5,1967
"Санкт-Петербург, 14-я линия Васильевского острова, 35Б, № 7, Санкт-Петербург",62.0,2/6,15769,7250000,3,6,1911
"Санкт-Петербург, Петровский проспект, 24к3, Петровский округ, Санкт-Петербург",80.2,8/9,15772,17384600,3,9,2018
"Санкт-Петербург, Ленинский проспект, 53к1, Южно-Приморский округ, Санкт-Петербург",90.0,5/17,15775,7500000,3,17,2013
"Санкт-Петербург, Петровский проспект, 24к3, Петровский округ, Санкт-Петербург",55.9,3/9,15778,12450000,1,9,2018
"Санкт-Петербург, улица Стасовой, 1, Полюстрово, Санкт-Петербург",44.7,14/16,15781,5240000,1,16,2006
"Большевиков пр-кт, 8к2, Оккервиль, Санкт-Петербург",65.0,9/9,15782,5700000,3,,
"Санкт-Петербург, Авангардная улица, 31, Урицк, Санкт-Петербург",22.0,2/9,15783,1850000,0,9,1976
"Санкт-Петербург, улица Ленсовета, 67к2, Звёздное, Санкт-Петербург",33.2,5/5,15789,3990000,1,5,1962
"Якубовича ул, 2, Адмиралтейский округ, Санкт-Петербург",120.0,4/5,15795,19990000,3,6,1872
"Россия, Санкт-Петербург, Колпино, Понтонная улица, 11к1, Колпино, Санкт-Петербург",33.8,4/5,15797,2700000,1,6,2017
"Санкт-Петербург, улица Адмирала Черокова, 18к2, Южно-Приморский округ, Санкт-Петербург",88.0,2/4,15799,16990000,2,19,2014
"Санкт-Петербург, Автовская улица, 15к3, Автово, Санкт-Петербург",58.0,10/10,15802,6950000,2,10,2009
"Санкт-Петербург, проспект Королёва, 54к2, Юнтолово, Санкт-Петербург",71.6,7/9,15807,8250000,3,9,1989
"Нахимова ул, 20, Гавань, Санкт-Петербург",151.0,17/25,15808,24500000,4,25,2011
"Санкт-Петербург, посёлок Парголово, Заречная улица, 11к4, Парголово, Санкт-Петербург",26.5,14/26,15809,3300000,0,26,2016
"Санкт-Петербург, набережная Чёрной речки, 61, Чёрная речка, Санкт-Петербург",46.9,5/12,15810,5900000,2,12,1965
"Санкт-Петербург, Рыбацкий проспект, 18к2, Рыбацкое, Санкт-Петербург",63.7,19/28,15811,8600000,2,28,2015
"Санкт-Петербург, Кондратьевский пр. 32, Финляндский округ, Санкт-Петербург",47.5,3/5,15813,4400000,1,5,1904
"Санкт-Петербург, Светлановский проспект, 71к2, Академическое, Санкт-Петербург",48.8,12/12,15818,6300000,2,12,1976
"Санкт-Петербург, Туристская улица, 10, № 65, Санкт-Петербург",32.0,9/18,15823,5100000,1,16,2007
"Санкт-Петербург, улица Солдата Корзуна, 22, Ульянка, Санкт-Петербург",31.0,3/5,15824,3350000,1,5,1969
"Санкт-Петербург, Серпуховская улица, 26, Семёновский, Санкт-Петербург",58.0,3/4,15825,7500000,2,4,1987
"Санкт-Петербург, проспект Энергетиков, 35к2, Большая Охта, Санкт-Петербург",45.0,4/5,15833,4200000,2,5,1968
"Санкт-Петербург, Лыжный переулок, 3, № 65, Санкт-Петербург",103.0,13/15,15835,13000000,3,19,2012
"Пограничника Гарькавого ул, 44к1, Константиновское, Санкт-Петербург",44.5,5/5,15838,4100000,2,5,1967
"Санкт-Петербург, Богатырский проспект, 64к1, № 65, Санкт-Петербург",70.0,8/12,15839,10500000,2,12,2009
"Санкт-Петербург, Брюсовская улица, 22, Пискарёвка, Санкт-Петербург",46.0,2/5,15840,4100000,2,,
"посёлок Парголово, Санкт-Петербург, улица Николая Рубцова, 9, Парголово, Санкт-Петербург",54.0,4/23,15843,6500000,2,28,2014
"Санкт-Петербург, Октябрьская набережная, 70к4, Народный, Санкт-Петербург",50.7,1/9,15844,5450000,1,9,1998
"посёлок Парголово, Санкт-Петербург, улица Фёдора Абрамова, 4, Парголово, Санкт-Петербург",37.5,23/26,15845,4350000,1,27,2011
"Санкт-Петербург, Богатырский проспект, 47к1, № 65, Санкт-Петербург",76.3,7/8,15847,9300000,2,9,1998
"Санкт-Петербург, Фермское шоссе, 20к1, Комендантский аэродром, Санкт-Петербург",42.6,16/17,15850,7288888,1,16,2013
"Санкт-Петербург, проспект Народного Ополчения, 10, Княжево, Санкт-Петербург",79.0,13/24,15853,9900000,2,,
"Санкт-Петербург, набережная реки Фонтанки, 67-69, № 78, Санкт-Петербург",215.0,2/5,15856,25750000,7,3,1890
"Санкт-Петербург, Кушелевская дорога, 7к3, Пискарёвка, Санкт-Петербург",33.0,20/22,15858,4350000,1,24,2016
"Санкт-Петербург, улица Савушкина, 127, № 65, Санкт-Петербург",90.0,4/16,15861,13200000,3,16,2001
"Санкт-Петербург, Большая Зеленина улица, 13, Петровский округ, Санкт-Петербург",115.0,4/5,15864,23500000,3,5,1899
"Санкт-Петербург, проспект Героев, 25к1, Южно-Приморский округ, Санкт-Петербург",27.9,14/21,15869,3500000,0,21,2016
"Санкт-Петербург, Краснопутиловская улица, 125, Новоизмайловское, Санкт-Петербург",63.0,6/16,15872,11990000,3,16,2008
"Санкт-Петербург, Новолитовская улица, 4, Сампсониевское, Санкт-Петербург",22.9,5/24,15874,3900000,0,24,2008
"Санкт-Петербург, набережная реки Смоленки, 3к1, Остров Декабристов, Санкт-Петербург",102.0,8/9,15875,14100000,2,13,2015
"Санкт-Петербург, Дальневосточный проспект, 25к1, Невский округ, Санкт-Петербург",37.6,9/18,15876,4650000,1,25,2018
"Санкт-Петербург, проспект Просвещения, 43, № 15, Санкт-Петербург",26.1,4/28,15877,3190000,0,29,2017
"Кронштадт, Санкт-Петербург, Гражданская улица, 18, Кронштадт, Санкт-Петербург",90.5,3/4,15879,6500000,5,4,1958
"Россия г Санкт-Петербург, ул Адмирала Трибуца, д. 8, Южно-Приморский округ, Санкт-Петербург",62.0,3/10,15880,7500000,2,19,2016
"Санкт-Петербург, проспект Римского-Корсакова, 93, Коломна, Санкт-Петербург",112.0,4/5,15882,33000000,3,5,1902
"Санкт-Петербург, Пискарёвский проспект, 46к2, Пискарёвка, Санкт-Петербург",40.0,5/14,15883,4080000,1,,
