adress,area,floor,price,rooms,total_floors,year,lat,lon
"Санкт-Петербург, Кондратьевский проспект, 75к2, Финляндский округ, Санкт-Петербург",30.5,8/9,23657,3050000,1,9,1972,59.978791
"Санкт-Петербург, Корпусная улица, 3, Чкаловское, Санкт-Петербург",46.0,3/9,24565,9960000,1,10,2018,59.961688
"Санкт-Петербург, проспект Художников, 34/12, Парнас, Санкт-Петербург",46.5,9/9,25442,5000000,2,9,1975,60.053651
"Санкт-Петербург, Ждановская улица, 45, Петровский округ, Санкт-Петербург",174.8,9/10,27320,50000000,2,15,2017,59.962719
"Малиновская д 7, Пушкин, Санкт-Петербург",106.0,1/5,22769,9500000,3,7,2004,59.699358
"Лыжный пер, 2, № 65, Санкт-Петербург",44.8,16/16,24566,6500000,1,25,2012,59.99638
"Стачек 29, Нарвский округ, Санкт-Петербург",64.0,1/3,25445,6600000,2,,1925,59.902357
"Санкт-Петербург, Ленинский проспект, 137, Княжево, Санкт-Петербург",52.0,12/17,23659,5600000,2,18,1977,59.852606
"Санкт-Петербург, улица Добровольцев, 2, Урицк, Санкт-Петербург",56.0,12/24,26372,6200000,2,24,2013,59.843638
"территория Славянка, посёлок Шушары, Пушкинский район, Санкт-Петербург, Полоцкая улица, 4к2, Пушкин, Санкт-Петербург",73.0,1/4,27321,5200000,3,4,2010,59.738126
"Петергоф, Санкт-Петербург, Озерковая улица, 29, Петергоф, Санкт-Петербург",30.8,3/3,22771,2650000,1,,,59.868437
"Санкт-Петербург, улица Корнея Чуковского, 7к3, Полюстрово, Санкт-Петербург",40.0,11/25,25448,4099999,1,19,2016,60.029211
"Орловская ул, д. 1 А, Смольнинское, Санкт-Петербург",232.0,7/8,24567,43900000,5,,,59.951731
"Санкт-Петербург, Петергоф, Озерковая улица, 5, Петергоф, Санкт-Петербург",32.0,1/3,23660,3100000,1,3,1960,59.867267
"Санкт-Петербург, Конная улица, 11/4, Смольнинское, Санкт-Петербург",25.0,3/5,26373,3270000,0,5,1874,59.928068
"Санкт-Петербург, улица Савушкина, 115к4, № 65, Санкт-Петербург",75.3,5/13,27322,8000000,2,13,1999,59.984656
"Санкт-Петербург, улица Партизана Германа, 41к3, Урицк, Санкт-Петербург",73.2,9/9,25450,6540000,4,9,1970,59.827487
"посёлок Мурино, Всеволожский район, Ленинградская область, бульвар Менделеева, 22, подъезд 2, Санкт-Петербург",26.0,7/12,22773,2850000,0,14,2015,60.055389
"Парадная ул, 3к2, Смольнинское, Санкт-Петербург",132.5,5/8,24568,58900000,3,11,2009,59.942079
"Санкт-Петербург, Автовская улица, 52, подъезд 2, Автово, Санкт-Петербург",55.0,1/5,26374,4650000,3,5,1962,59.878098
"Санкт-Петербург, улица Красуцкого, 3М, Измайловское округ, Санкт-Петербург",124.3,4/12,22779,20100000,3,19,2015,59.903065
"Санкт-Петербург, 8-я Советская улица, 25, Смольнинское, Санкт-Петербург",119.0,5/5,25451,8500000,4,5,1894,59.936102
"Санкт-Петербург, Красное Село, Театральная улица, 3, Красное Село, Санкт-Петербург",101.0,7/8,27323,7100000,4,8,2010,59.722477
"Санкт-Петербург, Красное Село, улица Лермонтова, 12к3, Красное Село, Санкт-Петербург",30.8,4/5,23664,2500000,1,,,59.736915
"Смольный пр-кт, 13, Смольнинское, Санкт-Петербург",120.3,5/5,24569,40500000,3,5,2015,59.94431
"Санкт-Петербург, Заячий переулок, 4к2, Смольнинское, Санкт-Петербург",36.0,1/3,26382,6700000,2,3,1901,59.940032
"ул Адмирала Черокова 20 А, Южно-Приморский округ, Санкт-Петербург",56.0,5/6,22780,8800000,2,18,2015,59.851842
"Глухая Зеленина ул, 6А, Чкаловское, Санкт-Петербург",117.2,4/11,27324,28980000,3,11,2015,59.964147
"Санкт-Петербург, Северный проспект, 26к2, Сосновское, Санкт-Петербург",49.0,2/13,25456,6900000,1,13,2006,60.951566
"Санкт-Петербург, улица Демьяна Бедного, 6к1, Северный, Санкт-Петербург",37.2,11/16,23666,4100000,1,16,1982,60.031252
"Санкт-Петербург, Московский проспект, 73к5, Измайловское округ, Санкт-Петербург",39.0,7/16,22790,5600000,1,19,2015,59.904126
"Ветеранов пр-т, 122, Урицк, Санкт-Петербург",100.0,4/13,26386,12169000,3,17,2005,59.832575
"Санкт-Петербург, территория Горелово, улица Коммунаров, 188к3, Горелово, Санкт-Петербург",30.0,11/16,24570,3500000,0,16,2016,59.787093
"Маршала Казакова ул, 78к1, Южно-Приморский округ, Санкт-Петербург",37.8,2/22,25457,4100000,1,26,2015,59.868803
"ул. Среднерогатская, д. 20, Звёздное, Санкт-Петербург",49.7,11/17,27329,5420000,1,18,2019,59.820282
"ул. Вязовая, д. 8, стр. 1, Чкаловское, Санкт-Петербург",352.4,8/8,23667,222012000,5,10,2017,59.967691
"Пушкин, Санкт-Петербург, Гусарская улица, 9к1, Пушкин, Санкт-Петербург",39.0,2/3,22795,5200000,1,,,59.703662
"посёлок Мурино, Всеволожский район, Ленинградская область, Петровский бульвар, 3к1, Санкт-Петербург",33.0,2/12,26393,3390000,1,12,2018,60.055466
"посёлок Мурино, Всеволожский район, Ленинградская область, Петровский бульвар, 11к1, Санкт-Петербург",26.0,2/17,24577,2950000,0,23,2016,60.058111
"Санкт-Петербург, проспект Большевиков, 15, Невский округ, Санкт-Петербург",30.1,4/9,27333,3800000,1,,,59.881932
"Санкт-Петербург, Колпинский район, посёлок Понтонный, Южная улица, 19, Колпино, Санкт-Петербург",44.0,1/5,25465,3300000,2,5,1969,59.781242
"Санкт-Петербург, Можайская улица, 15, Семёновский, Санкт-Петербург",65.0,1/5,23668,9900000,3,5,1908,59.916613
"Санкт-Петербург, Будапештская улица, 9к1, Купчино, Санкт-Петербург",29.6,2/9,26396,4200000,1,9,1973,59.869964
"Санкт-Петербург, Ленинский проспект, 96к2, Юго-Запад, Санкт-Петербург",74.3,9/14,22796,6999000,4,14,1985,59.85557
"Березовая ул., д.25, Павловск, Санкт-Петербург",96.5,5/5,27334,12500000,3,5,2007,59.687075
"Корпусная, 3, Чкаловское, Санкт-Петербург",43.8,2/9,24578,8440000,1,10,2018,59.961688
"26-я линия В.О., д. 7, № 7, Санкт-Петербург",60.0,5/10,23669,9150000,1,,,59.928879
"Санкт-Петербург, улица Тельмана, 41к1, Народный, Санкт-Петербург",37.0,13/17,25467,4699000,1,17,2007,59.89213
"Санкт-Петербург, Московский проспект, 127, Московская застава, Санкт-Петербург",76.0,3/5,26398,7300000,4,5,1917,59.886257
"Санкт-Петербург, Софийская улица, 20к1, № 72, Санкт-Петербург",44.7,9/9,22798,4400000,2,9,1967,59.843584
"Санкт-Петербург, Бронницкая улица, 26, Семёновский, Санкт-Петербург",19.0,3/4,27337,2450000,0,6,1913,59.913659
"Санкт-Петербург, улица Коллонтай, 23к3, Оккервиль, Санкт-Петербург",59.4,2/16,24582,7600000,2,16,2006,59.914899
"Прямой пер, 3, Пушкин, Санкт-Петербург",55.0,2/5,25468,6200000,3,5,1972,59.704333
"Ленинградская область, Всеволожский район, посёлок Мурино, улица Шувалова, 17, Санкт-Петербург",30.0,16/19,26403,3150000,0,20,2017,60.059912
"Санкт-Петербург, Моховая улица, 14, Литейный округ, Санкт-Петербург",102.0,2/4,23670,12200000,3,4,1892,59.944364
"Санкт-Петербург, Малый проспект Васильевского острова, 64к1, Гавань, Санкт-Петербург",88.0,7/8,22800,12000000,3,10,2016,59.939951
"Санкт-Петербург, улица Доблести, 24к1, Южно-Приморский округ, Санкт-Петербург",51.0,8/9,27338,5750000,2,9,1981,59.855154
"Санкт-Петербург, 8-я Красноармейская улица, 18, Измайловское округ, Санкт-Петербург",164.9,3/5,25472,14500000,7,4,1895,59.914213
"Санкт-Петербург, Благодатная улица, 15, Новоизмайловское, Санкт-Петербург",45.0,1/5,24586,3900000,2,5,1960,59.874783
"посёлок Мурино, Всеволожский район, Ленинградская область, Петровский бульвар, 12к2, подъезд 2, Санкт-Петербург",22.0,9/19,26406,2600000,0,20,2017,60.059953
"Санкт-Петербург, проспект Большевиков, 26к1, № 54, Санкт-Петербург",73.7,8/10,23671,6550000,4,10,1989,59.882166
"26-я линия В.О., д. 7, № 7, Санкт-Петербург",70.3,6/10,22807,11900000,2,,,59.928879
"Пискарёвский проспект, 52, Пискарёвка, Санкт-Петербург",70.0,2/9,27339,7900000,3,9,1978,59.991592
"Санкт-Петербург, улица Оптиков, 45к1, № 65, Санкт-Петербург",45.0,6/16,25474,5950000,1,20,2013,59.999287
"Санкт-Петербург, проспект Просвещения, 43, подъезд 1, № 15, Санкт-Петербург",26.4,4/25,24588,3245000,0,29,2017,60.05419
"Санкт-Петербург, Будапештская улица, 4, Волковское, Санкт-Петербург",45.6,1/9,26410,4900000,2,9,1984,59.874815
"Санкт-Петербург, Косая линия, 24/25, № 7, Санкт-Петербург",99.0,4/6,27342,10000000,5,6,1917,59.93071
"Красное Село, Санкт-Петербург, Театральная улица, 7, Красное Село, Санкт-Петербург",30.0,4/9,23672,3100000,1,8,2010,59.722681
"Санкт-Петербург, улица Маршала Тухачевского, 25, Полюстрово, Санкт-Петербург",81.0,12/17,24591,10900000,3,17,2013,59.969398
"Колпино, пр.Ленина, д.17/10, Колпино, Санкт-Петербург",90.0,4/4,22809,4890000,3,4,1938,59.750223
"Россия, Санкт-Петербург, Красносельский р-н, метро Проспект Ветеранов, Красное Село г., Геологическая ул., 42, Красное Село, Санкт-Петербург",59.0,6/8,25477,4700000,2,9,2012,59.747226
"Санкт-Петербург, Пушкин, Широкая улица, 18, подъезд 1, Пушкин, Санкт-Петербург",89.0,1/3,26412,8700000,3,3,1907,59.724437
"Санкт-Петербург, Вязовая улица, 10, Чкаловское, Санкт-Петербург",169.0,7/9,23673,44000000,4,10,2007,59.96716
"Санкт-Петербург, Ковалёвская улица, 23к1, Ржевка, Санкт-Петербург",48.0,6/9,27345,4200000,2,9,1985,59.977048
"Красное Село, Санкт-Петербург, Кингисеппское шоссе, 10к1, Красное Село, Санкт-Петербург",56.8,2/9,24594,4450000,3,9,1977,59.722305
"Петропавловская ул, 8, Аптекарский остров, Санкт-Петербург",120.0,2/6,25482,14000000,5,7,1911,59.967209
"Канареечная ул, 6, Гавань, Санкт-Петербург",128.0,3/5,22820,13500000,3,4,1903,59.930557
"Сестрорецк, Санкт-Петербург, набережная реки Сестры, 3, Сестрорецк, Санкт-Петербург",48.1,9/9,26421,5600000,2,9,1967,60.097117
"Санкт-Петербург, проспект Королёва, 61, подъезд 3, Коломяги, Санкт-Петербург",96.8,4/21,23675,11000000,3,24,2010,60.030856
"Сестрорецк, Санкт-Петербург, улица Токарева, 8, Сестрорецк, Санкт-Петербург",52.1,8/8,27346,6000000,2,9,1996,60.086582
"Санкт-Петербург, Дерптский переулок, 11, Екатерингофский, Санкт-Петербург",20.0,1/5,22825,2850000,0,7,1913,59.912725
"Науки пр-кт, 8к1, Академическое, Санкт-Петербург",54.0,5/9,24595,6100000,3,,,60.015466
"Санкт-Петербург, Рыбацкий проспект, 19к1, подъезд 3, Рыбацкое, Санкт-Петербург",51.2,5/9,25486,5400000,2,9,1989,59.841147
"Санкт-Петербург, 5-й Предпортовый проезд, 2, Пулковский меридиан, Санкт-Петербург",46.0,4/22,26422,6750000,1,,,59.840849
"Санкт-Петербург, Комендантский проспект, 58к1, Коломяги, Санкт-Петербург",34.7,11/23,23676,5350000,1,25,2018,60.033265
"Санкт-Петербург, Кондратьевский проспект, 70к1, Пискарёвка, Санкт-Петербург",24.0,12/16,24599,3150000,0,16,2009,59.983752
"ул Черкасова, 12к2, № 21, Санкт-Петербург",12.0,1/9,27347,1200000,0,,,60.029036
"Санкт-Петербург, 18-я линия Васильевского острова, 45, Васильевский, Санкт-Петербург",43.0,3/9,22826,7000000,1,9,2011,59.940654
"Санкт-Петербург, Смоленская улица, 9к3, Московская застава, Санкт-Петербург",120.0,10/12,25496,30000000,3,12,2014,59.903327
"Пионерская ул, 50, Петровский округ, Санкт-Петербург",210.0,10/10,26423,40500000,5,14,2012,59.963539
"Санкт-Петербург, площадь Чернышевского, 9, Пулковский меридиан, Санкт-Петербург",60.0,5/5,23678,10200000,2,5,1960,59.787284
"26-я линия В.О., д. 7, № 7, Санкт-Петербург",76.0,3/10,27348,12150000,2,,,59.928879
"посёлок Парголово, Санкт-Петербург, улица Фёдора Абрамова, 8, Парголово, Санкт-Петербург",59.4,23/26,22829,6300000,2,27,2013,60.073759
"Санкт-Петербург, Малая Бухарестская улица, 6к1, № 75, Санкт-Петербург",57.2,3/17,24601,6850000,2,18,2006,59.84814
"посёлок Мурино, Всеволожский район, Ленинградская область, проспект Авиаторов Балтики, 3к1, Санкт-Петербург",26.3,11/25,26427,2500000,0,26,2018,60.049536
"Санкт-Петербург, проспект Науки, 20, Гражданка, Санкт-Петербург",46.0,3/5,25499,4550000,2,,,60.003106
"Санкт-Петербург, Космонавтов пр. 66, Гагаринское, Санкт-Петербург",31.0,4/5,23679,3750000,1,,,59.839954
"ул Изборская (Славянка), 1к1, Пушкин, Санкт-Петербург",41.9,7/9,27350,4300000,1,9,2012,59.722463
"Антонова-Овсеенко ул, 5к1, Невский округ, Санкт-Петербург",39.0,7/16,24602,4950000,1,16,2007,59.906147
"Санкт-Петербург, улица Катерников, 10к1, Южно-Приморский округ, Санкт-Петербург",88.0,2/5,22830,11950000,2,5,2016,59.84974
"Санкт-Петербург, Малая Каштановая аллея, 9к1, Георгиевский, Санкт-Петербург",44.0,13/21,23680,6000000,1,21,2008,59.843878
"Санкт-Петербург, улица Тельмана, 32к1, № 54, Санкт-Петербург",44.3,7/9,26431,4200000,2,9,1969,59.893642
"Костюшко, 13 к1, Новоизмайловское, Санкт-Петербург",50.0,4/5,27352,5200000,2,5,1967,59.844167
"ул.Бассейная, д.7, Новоизмайловское, Санкт-Петербург",103.3,1/11,25500,12850000,4,11,1997,59.864132
"Санкт-Петербург, Вязовая улица, 10, Чкаловское, Санкт-Петербург",95.5,8/8,22831,55000000,3,10,2007,59.96716
"территория , , Пушкин, Санкт-Петербург, Лесное, 1, Пушкин, Санкт-Петербург",46.0,5/5,24603,2950000,2,5,1971,59.676931
"Санкт-Петербург, Малый проспект Васильевского острова, 64к1, Гавань, Санкт-Петербург",70.0,7/8,26434,15500000,2,10,2016,59.939951
"посёлок Шушары, Пушкинский район, Санкт-Петербург, Новгородский проспект, 10, Пушкин, Санкт-Петербург",89.0,5/24,27363,7990000,3,24,2015,59.806821
"Санкт-Петербург, Пушкинский район, посёлок Шушары, Первомайская улица, 5к1, Пушкин, Санкт-Петербург",37.0,10/20,23688,3900000,1,19,2013,59.807726
"Санкт-Петербург, Гатчинская улица, 22, Петровский округ, Санкт-Петербург",25.0,3/6,25504,3300000,0,6,1911,59.962372
"Санкт-Петербург, улица Пограничника Гарькавого, 46к2, Константиновское, Санкт-Петербург",60.0,7/9,22835,5300000,3,9,1968,59.827813
"Санкт-Петербург, Богатырский проспект, 60к1, № 65, Санкт-Петербург",86.0,4/17,26435,13500000,3,17,2009,60.008698
"Санкт-Петербург, Варшавская улица, 108, Пулковский меридиан, Санкт-Петербург",50.1,4/9,22836,7000000,2,9,1985,59.787284
"Санкт-Петербург, Гончарная улица, 11, Лиговка-Ямская, Санкт-Петербург",97.3,2/5,27367,8900000,4,3,1916,59.929488
"Санкт-Петербург, проспект Обуховской Обороны, 138к2, Рыбацкое, Санкт-Петербург",44.7,25/35,24604,5500000,1,36,2012,59.845785
"Санкт-Петербург, улица Пограничника Гарькавого, 36к2, подъезд 1, Константиновское, Санкт-Петербург",54.0,4/9,23689,4850000,2,9,1969,59.83286
"Санкт-Петербург, Яхтенная улица, 6к1, № 65, Санкт-Петербург",52.6,5/9,25512,6600000,2,12,1989,59.994562
"Стачек пр-кт, 2 корпус 2, Нарвский округ, Санкт-Петербург",94.6,2/5,26438,9490000,4,7,1987,59.899663
"Санкт-Петербург, Яхтенная улица, 37, № 65, Санкт-Петербург",40.0,9/12,22841,4599000,1,12,1994,59.994562
"Санкт-Петербург, улица Руднева, 9, № 15, Санкт-Петербург",33.0,1/15,27368,3300000,1,15,1978,60.044689
"Санкт-Петербург, Пушкинский район, посёлок Шушары, территория Пулковское, Образцовая улица, 9Б, Пушкин, Санкт-Петербург",69.6,1/4,23690,8150000,2,,2016,59.754393
"Санкт-Петербург, Пушкинский район, посёлок Шушары, территория Славянка, Ростовская улица, 26к2, Пушкин, Санкт-Петербург",80.0,7/9,24613,5650000,3,9,2012,59.740316
"Санкт-Петербург, Балтийский бульвар, 4, Южно-Приморский округ, Санкт-Петербург",45.5,10/24,26440,5500000,1,25,2018,59.868984
"Санкт-Петербург, Яхтенная улица, 9к1, № 65, Санкт-Петербург",24.1,17/24,25513,3900000,0,,,59.994562
"Санкт-Петербург, Московский проспект, 183-185, Пулковский меридиан, Санкт-Петербург",139.0,8/24,27370,17800000,3,,,59.855331
"Кронштадт, Санкт-Петербург, Флотская улица, 2, Кронштадт, Санкт-Петербург",68.0,3/3,23692,4900000,2,3,1900,59.995516
"Санкт-Петербург, улица Чайковского, 27, Литейный округ, Санкт-Петербург",85.0,3/3,22852,9260000,3,4,1838,59.946356
"посёлок Парголово, Санкт-Петербург, улица Фёдора Абрамова, 16к1, Парголово, Санкт-Петербург",41.3,16/26,24614,4400000,1,28,2014,60.078329
"Колпино, Санкт-Петербург, Павловская улица, 90, Колпино, Санкт-Петербург",42.2,1/5,26442,3700000,2,,,59.748305
"Ленинградская область, Всеволожский район, посёлок Мурино, Оборонная улица, 2, Санкт-Петербург",45.0,2/12,25514,3600000,1,5,1985,60.045924
"Санкт-Петербург, улица Ворошилова, 9, Правобережный, Санкт-Петербург",79.6,1/12,27372,5000000,3,12,1992,59.924456
"Санкт-Петербург, улица Коммуны, 51к1, Ржевка, Санкт-Петербург",75.8,4/4,23693,7800000,3,4,1959,59.960237
"Колпино, Санкт-Петербург, Тверская улица, 60, Колпино, Санкт-Петербург",97.2,1/12,24615,7200000,4,12,1989,59.733532
"Реки Мойки наб, 11, Дворцовый округ, Санкт-Петербург",82.0,5/6,22854,55000000,3,6,1993,59.942629
"Санкт-Петербург, Пушкин, бульвар Алексея Толстого, 38, Пушкин, Санкт-Петербург",44.0,2/5,25517,4600000,2,5,1966,59.724437
"ул мытнинская д 9, Смольнинское, Санкт-Петербург",84.0,7/7,26443,8000000,4,7,1911,59.93337
"Лыжный переулок, 8к1, № 65, Санкт-Петербург",54.0,16/23,23695,6560000,1,23,2014,59.999705
"Санкт-Петербург, проспект Просвещения, 43, подъезд 8, № 15, Санкт-Петербург",55.9,5/22,27378,6249000,2,29,2017,60.053346
"Санкт-Петербург, проспект Королёва, 39к2, Юнтолово, Санкт-Петербург",38.6,2/12,24617,4500000,1,12,1990,60.021249
"Смольный пр-кт, 13, Смольнинское, Санкт-Петербург",145.7,5/5,25519,85000000,3,5,2015,59.94431
"Народная ул, 94, Народный, Санкт-Петербург",46.0,5/5,22855,4750000,2,5,1962,59.885589
"Петропавловская ул, 8, Аптекарский остров, Санкт-Петербург",48.7,1/6,23696,7990000,2,7,1911,59.967209
"улица Фёдора Абрамова, 4, Парголово, Санкт-Петербург",34.5,3/26,26444,4700000,1,27,2011,60.070253
"Санкт-Петербург, 2-я линия Васильевского острова, 33, № 7, Санкт-Петербург",36.0,2/6,27386,4900000,1,6,1917,59.939487
"Санкт-Петербург, Русановская улица, 19к3, Народный, Санкт-Петербург",27.2,15/23,22858,3300000,0,24,2015,59.863649
"ул. Шоссе в Лаврики, д. 55, Санкт-Петербург",41.0,13/18,25520,3030000,1,18,2016,60.059459
"Зайцева, 18 к16, Автово, Санкт-Петербург",51.9,1/5,27387,5500000,2,5,1958,59.87542
"Санкт-Петербург, Малый проспект Васильевского острова, 64к1, Гавань, Санкт-Петербург",116.0,3/8,24618,16500000,3,10,2016,59.939951
"Санкт-Петербург, Комендантский проспект, 67, Коломяги, Санкт-Петербург",33.0,3/25,23698,4100000,1,25,2017,60.03771
"Санкт-Петербург, 11-я линия Васильевского острова, 34/47, Васильевский, Санкт-Петербург",215.0,3/6,26446,20000000,5,5,1915,59.941844
"Санкт-Петербург, Конная улица, 11/4, Смольнинское, Санкт-Петербург",21.0,2/5,25524,2655000,0,5,1874,59.928068
"Санкт-Петербург, Замшина улица, 24, Финляндский округ, Санкт-Петербург",45.5,5/5,27393,3790000,2,,,59.97332
"Санкт-Петербург, Петергофское шоссе, 7к1, Юго-Запад, Санкт-Петербург",61.7,3/9,22859,4400000,3,9,1978,59.847019
"Санкт-Петербург, улица Савушкина, 143к1, № 65, Санкт-Петербург",44.6,9/25,24620,6900000,1,25,2007,59.984656
"ул Латышских Стрелков, 15к3, Правобережный, Санкт-Петербург",75.0,2/16,23699,7349000,2,16,2010,59.930651
"Санкт-Петербург, Богатырский проспект, 32к1, № 65, Санкт-Петербург",94.0,8/15,26448,14500000,3,15,2006,60.008698
"Бородинская, 2 к86, Владимирский округ, Санкт-Петербург",86.0,4/7,27394,15000000,3,,,59.925858
"Санкт-Петербург, Пушкинский район, посёлок Шушары, территория Ленсоветовский, 2, Пушкин, Санкт-Петербург",55.4,4/5,22863,4500000,3,5,1967,59.758626
"Санкт-Петербург, Комендантский проспект, 69, Коломяги, Санкт-Петербург",62.2,14/20,25525,7300000,2,27,2017,60.039413
"Санкт-Петербург, проспект Кузнецова, 20, Южно-Приморский округ, Санкт-Петербург",37.0,8/9,24621,4100000,1,9,1984,59.856018
"Пушкин, Санкт-Петербург, Красносельское шоссе, 43, Пушкин, Санкт-Петербург",80.0,2/3,23700,5950000,3,3,1933,59.704597
"Санкт-Петербург, Светлановский проспект, 79, Академическое, Санкт-Петербург",58.0,8/9,26450,5750000,3,9,1975,60.023529
"Санкт-Петербург, улица Буренина, 1к2, Полюстрово, Санкт-Петербург",33.5,8/9,27397,4200000,1,9,1984,59.971605
"Санкт-Петербург, Московское шоссе, 3к4, Звёздное, Санкт-Петербург",149.0,3/15,25527,26500000,4,15,2017,59.8023
"Россия, Ленинградская область, ЛО, Всеволожский р-н, метро Девяткино, Мурино пос., Авиаторов Балтики просп., д.11/1 к.1, 11/1 к.1, Санкт-Петербург",27.0,9/12,22864,2750000,0,12,2018,60.055111
"Санкт-Петербург, проспект Энгельса, 150к1, Шувалово-Озерки, Санкт-Петербург",71.7,6/9,24622,8400000,3,10,1995,60.054958
"Санкт-Петербург, улица Оптиков, 34к1, № 65, Санкт-Петербург",92.4,5/11,23702,19990000,3,22,2015,59.999287
"Санкт-Петербург, улица Оптиков, 35к1, № 65, Санкт-Петербург",26.5,2/25,26451,3250000,0,16,2012,59.999287
"Ленинский пр-кт, 57к1, Южно-Приморский округ, Санкт-Петербург",113.0,12/17,27404,7900000,4,17,2010,59.861756
"Пушкин, Санкт-Петербург, бульвар Алексея Толстого, 17, Пушкин, Санкт-Петербург",32.0,1/5,25529,3100000,1,,,59.724437
"Красное Село г, Лермонтова ул, 7, Красное Село, Санкт-Петербург",38.0,4/9,22865,3290000,1,9,1991,59.739482
"Санкт-Петербург, проспект Королёва, 73, Коломяги, Санкт-Петербург",44.4,18/19,23705,5000000,1,20,2017,60.036429
"Санкт-Петербург, Кавалергардская улица, 3, Смольнинское, Санкт-Петербург",54.8,6/6,26453,8000000,2,,,59.94421
"Санкт-Петербург, м. Ленинский проспект, Кировский район, улица Козлова, д.45к2, Ульянка, Санкт-Петербург",49.3,5/5,24623,4540000,4,5,1968,59.829491
"территория Славянка, посёлок Шушары, Пушкинский район, Санкт-Петербург, Ростовская улица, 5к1, Пушкин, Санкт-Петербург",75.4,4/5,25541,4990000,3,5,2010,59.740316
"Пушкин, Санкт-Петербург, улица Красной Звезды, 8, Пушкин, Санкт-Петербург",62.6,1/5,27405,9900000,3,5,1999,59.709308
"Чайковского ул, 39, Литейный округ, Санкт-Петербург",82.0,2/4,23706,12700000,3,,,59.946302
"Санкт-Петербург, Подольская улица, 23, Семёновский, Санкт-Петербург",51.8,4/5,22866,6300000,2,,,59.915003
"Санкт-Петербург, проспект Римского-Корсакова 37/15, Адмиралтейский округ, Санкт-Петербург",255.0,4/4,26454,38000000,7,4,1917,59.923577
"Санкт-Петербург, улица Шелгунова, 22, Обуховский округ, Санкт-Петербург",45.6,2/5,24627,4350000,2,5,1961,59.864159
"территория Горелово, Санкт-Петербург, Красносельское шоссе, 54к1, Горелово, Санкт-Петербург",101.0,6/16,27406,7100000,3,16,2008,59.792101
"Санкт-Петербург, бульвар Александра Грина, 2к1, Гавань, Санкт-Петербург",26.0,12/17,25544,4200000,0,18,2018,59.936039
"Рубинштейна ул, 40, Владимирский округ, Санкт-Петербург",75.0,5/5,23707,15500000,3,5,1916,59.926702
"Ленинградская область, Всеволожский район, посёлок Мурино, Петровский бульвар, 12к2, Санкт-Петербург",20.3,15/18,22867,2540000,0,20,2017,60.059944
"Санкт-Петербург, проспект Королёва, 54к1, Юнтолово, Санкт-Петербург",63.6,9/9,26455,5850000,3,9,1989,60.025938
"Санкт-Петербург, Дачный проспект, 23к1, Дачное, Санкт-Петербург",46.0,6/9,24628,4850000,2,9,1968,59.838792
"Невский пр-кт, 40-42, Дворцовый округ, Санкт-Петербург",95.0,4/5,25546,11520000,3,5,1803,59.934943
"Санкт-Петербург, территория Усть-Славянка, Советский проспект, 41к1, Рыбацкое, Санкт-Петербург",36.2,24/27,27408,3800000,1,23,2017,59.829744
"Санкт-Петербург, Ленинский проспект, 117к1, Дачное, Санкт-Петербург",35.0,5/12,23715,4299000,1,16,1986,59.852606
"Санкт-Петербург, Кондратьевский проспект, 32, Финляндский округ, Санкт-Петербург",65.1,3/5,22868,5000000,2,5,1904,59.965822
"Санкт-Петербург, проспект Славы, 13, Георгиевский, Санкт-Петербург",53.0,1/5,26457,4999999,3,5,1965,59.851783
"Пушкин, Санкт-Петербург, улица Глинки, 28, Пушкин, Санкт-Петербург",41.8,5/5,25547,4000000,2,5,1964,59.724437
"Санкт-Петербург, Московский проспект, 220, Звёздное, Санкт-Петербург",160.0,9/9,22869,15900000,5,9,1963,59.846739
"Санкт-Петербург, 3-я Советская улица, 22, Смольнинское, Санкт-Петербург",94.0,4/5,24629,14500000,3,4,1895,59.932468
"Санкт-Петербург, улица Беринга, 1, Гавань, Санкт-Петербург",44.2,4/14,23719,8550000,1,17,2006,59.935782
"Санкт-Петербург, улица Кораблестроителей, 23к1, Морской, Санкт-Петербург",97.0,1/9,27410,9100000,5,,,59.947901
"Санкт-Петербург, Парашютная улица, 44к2, Юнтолово, Санкт-Петербург",58.0,17/24,26460,6200000,2,25,2018,60.02984
"Санкт-Петербург, улица Чайковского, 41, Литейный округ, Санкт-Петербург",83.0,4/4,25556,9900000,2,4,1834,59.946311
"Санкт-Петербург, улица Генерала Симоняка, 25, Ульянка, Санкт-Петербург",30.5,2/9,26461,3250000,1,,,59.825506
"Санкт-Петербург, Комендантский проспект, 58к1, Коломяги, Санкт-Петербург",91.6,4/23,22870,15900000,3,25,2018,60.033265
"Среднерогатская ул., д.9, Звёздное, Санкт-Петербург",63.0,21/22,24630,8195000,2,24,2016,59.82509
"Санкт-Петербург, Фермское шоссе, 12Е, Комендантский аэродром, Санкт-Петербург",77.0,9/9,23720,19000000,3,9,2013,60.012867
"территория Славянка, посёлок Шушары, Пушкинский район, Санкт-Петербург, Ростовская улица, 13-15, Пушкин, Санкт-Петербург",89.8,5/9,27413,6700000,3,9,2013,59.740316
"ул.Красного Курсанта д.20, Чкаловское, Санкт-Петербург",81.0,2/4,25557,7500000,3,4,1908,59.958719
"Санкт-Петербург, Парашютная улица, 61к3, Коломяги, Санкт-Петербург",37.3,5/17,24633,4100000,1,25,2017,60.063464
"Санкт-Петербург, проспект Большевиков, 7к3, Невский округ, Санкт-Петербург",70.6,3/24,27416,8300000,2,26,2013,59.881932
